epoch,speed,hdop
1631522066.506,16.73,0.5
1631522066.608,16.85,0.5
1631522066.71,16.76,0.5
1631522066.812,16.86,0.5
1631522066.914,16.85,0.5
1631522067.016,16.78,0.5
1631522067.118,16.79,0.5
1631522067.22,16.78,0.5
1631522067.322,16.8,0.5
1631522067.424,16.72,0.5
1631522067.526,16.81,0.5
1631522067.628,16.77,0.5
1631522067.73,16.76,0.5
1631522067.832,16.91,0.5
1631522067.934,16.83,0.5
1631522068.036,16.86,0.5
1631522068.138,16.89,0.5
1631522068.24,16.8,0.5
1631522068.342,16.9,0.5
1631522068.444,16.97,0.5
1631522068.546,17.0,0.5
1631522068.648,17.09,0.5
1631522068.75,17.16,0.5
1631522068.852,17.14,0.5
1631522068.954,17.25,0.5
1631522069.056,17.26,0.5
1631522069.158,17.17,0.5
1631522069.26,17.26,0.5
1631522069.361,17.24,0.5
1631522069.462,17.28,0.5
1631522069.564,17.31,0.5
1631522069.666,17.39,0.5
1631522069.769,17.42,0.6
1631522069.87,17.43,0.6
1631522069.972,17.44,0.6
1631522070.074,17.36,0.6
1631522070.175,17.53,0.6
1631522070.276,17.39,0.6
1631522070.379,17.21,0.6
1631522070.481,17.32,0.6
1631522070.583,17.24,0.6
1631522070.685,17.19,0.6
1631522070.787,17.27,0.6
1631522070.889,17.22,0.6
1631522070.991,17.22,0.6
1631522071.092,17.08,0.6
1631522071.194,17.2,0.6
1631522071.296,17.1,0.6
1631522071.398,17.08,0.6
1631522071.5,17.19,0.6
1631522071.602,17.06,0.6
1631522071.704,17.05,0.6
1631522071.806,17.1,0.6
1631522071.908,17.06,0.6
1631522072.01,17.0,0.6
1631522072.112,17.01,0.6
1631522072.214,16.94,0.6
1631522072.316,16.84,0.6
1631522072.418,16.83,0.6
1631522072.52,16.94,0.6
1631522072.622,17.01,0.6
1631522072.724,16.89,0.6
1631522072.826,16.82,0.6
1631522072.928,16.72,0.6
1631522073.03,16.69,0.6
1631522073.132,16.8,0.6
1631522073.234,16.78,0.6
1631522073.336,16.79,0.6
1631522073.438,16.77,0.6
1631522073.54,16.8,0.6
1631522073.642,16.87,0.6
1631522073.744,16.82,0.6
1631522073.846,16.8,0.6
1631522073.948,16.88,0.6
1631522074.05,16.89,0.6
1631522074.152,16.79,0.6
1631522074.254,16.72,0.6
1631522074.356,16.81,0.6
1631522074.458,16.84,0.6
1631522074.56,16.84,0.6
1631522074.662,16.85,0.6
1631522074.764,16.77,0.6
1631522074.866,16.83,0.6
1631522074.968,16.82,0.6
1631522075.069,16.82,0.6
1631522075.17,16.86,0.6
1631522075.273,16.87,0.6
1631522075.374,16.99,0.6
1631522075.477,17.01,0.6
1631522075.579,16.84,0.6
1631522075.681,16.98,0.6
1631522075.783,17.02,0.6
1631522075.885,16.98,0.6
1631522075.987,16.94,0.6
1631522076.088,16.92,0.6
1631522076.19,16.96,0.6
1631522076.292,17.0,0.6
1631522076.394,17.01,0.6
1631522076.496,16.94,0.6
1631522076.598,16.97,0.6
1631522076.7,17.02,0.6
1631522076.802,16.89,0.6
1631522076.904,17.01,0.6
1631522077.006,17.03,0.6
1631522077.108,17.01,0.6
1631522077.21,17.16,0.6
1631522077.312,17.18,0.6
1631522077.414,17.17,0.6
1631522077.516,17.07,0.6
1631522077.618,17.18,0.6
1631522077.72,17.19,0.6
1631522077.822,17.16,0.6
1631522077.924,17.22,0.6
1631522078.026,17.22,0.6
1631522078.128,17.23,0.6
1631522078.23,17.19,0.6
1631522078.332,17.3,0.6
1631522078.434,17.23,0.6
1631522078.536,17.3,0.6
1631522078.638,17.25,0.6
1631522078.74,17.29,0.6
1631522078.842,17.31,0.6
1631522078.944,17.35,0.6
1631522079.046,17.37,0.6
1631522079.148,17.39,0.6
1631522079.25,17.36,0.6
1631522079.352,17.44,0.6
1631522079.454,17.51,0.6
1631522079.556,17.48,0.6
1631522079.658,17.42,0.6
1631522079.76,17.51,0.6
1631522079.862,17.5,0.6
1631522079.964,17.49,0.6
1631522080.066,17.53,0.6
1631522080.168,17.58,0.6
1631522080.27,17.55,0.6
1631522080.372,17.59,0.6
1631522080.473,17.64,0.6
1631522080.574,17.59,0.6
1631522080.676,17.63,0.6
1631522080.779,17.62,0.6
1631522080.881,17.62,0.6
1631522080.983,17.69,0.6
1631522081.084,17.66,0.6
1631522081.186,17.65,0.6
1631522081.288,17.72,0.6
1631522081.39,17.59,0.6
1631522081.492,17.74,0.6
1631522081.594,17.77,0.6
1631522081.696,17.68,0.6
1631522081.798,17.77,0.6
1631522081.9,17.73,0.6
1631522082.002,17.74,0.6
1631522082.104,17.74,0.6
1631522082.206,17.74,0.6
1631522082.308,17.9,0.6
1631522082.41,17.88,0.6
1631522082.512,17.87,0.6
1631522082.614,17.87,0.6
1631522082.715,17.9,0.6
1631522082.816,17.92,0.6
1631522082.918,17.93,0.6
1631522083.02,17.83,0.6
1631522083.122,17.9,0.6
1631522083.224,17.9,0.6
1631522083.326,18.01,0.6
1631522083.428,17.88,0.6
1631522083.53,18.03,0.6
1631522083.632,18.02,0.6
1631522083.734,17.99,0.6
1631522083.836,18.02,0.6
1631522083.938,18.03,0.6
1631522084.04,18.06,0.6
1631522084.142,18.05,0.6
1631522084.244,18.13,0.6
1631522084.346,18.11,0.6
1631522084.448,18.05,0.6
1631522084.55,18.13,0.6
1631522084.652,18.16,0.6
1631522084.753,18.14,0.6
1631522084.854,18.11,0.6
1631522084.956,18.19,0.6
1631522085.059,18.17,0.6
1631522085.16,18.13,0.6
1631522085.262,18.17,0.6
1631522085.364,18.19,0.6
1631522085.465,18.25,0.6
1631522085.566,18.25,0.6
1631522085.667,18.23,0.6
1631522085.769,18.26,0.6
1631522085.871,18.3,0.6
1631522085.973,18.3,0.6
1631522086.074,18.29,0.6
1631522086.176,18.23,0.6
1631522086.278,18.32,0.6
1631522086.38,18.38,0.6
1631522086.482,18.39,0.6
1631522086.584,18.43,0.6
1631522086.686,18.37,0.6
1631522086.788,18.37,0.6
1631522086.89,18.5,0.6
1631522086.992,18.35,0.6
1631522087.094,18.44,0.6
1631522087.196,18.38,0.6
1631522087.298,18.4,0.6
1631522087.4,18.43,0.6
1631522087.502,18.4,0.6
1631522087.604,18.44,0.6
1631522087.706,18.38,0.6
1631522087.808,18.48,0.6
1631522087.911,18.47,0.6
1631522088.012,18.45,0.6
1631522088.113,18.49,0.6
1631522088.214,18.4,0.6
1631522088.316,18.5,0.6
1631522088.418,18.56,0.6
1631522088.52,18.52,0.6
1631522088.622,18.54,0.6
1631522088.724,18.63,0.6
1631522088.826,18.52,0.6
1631522088.928,18.5,0.6
1631522089.03,18.57,0.6
1631522089.132,18.54,0.6
1631522089.234,18.54,0.6
1631522089.336,18.6,0.6
1631522089.438,18.56,0.6
1631522089.541,18.45,0.6
1631522089.642,18.45,0.6
1631522089.744,18.38,0.6
1631522089.846,18.33,0.6
1631522089.948,18.17,0.6
1631522090.05,18.14,0.6
1631522090.152,18.12,0.6
1631522090.254,18.0,0.6
1631522090.355,18.03,0.6
1631522090.456,18.0,0.6
1631522090.557,18.05,0.6
1631522090.659,17.94,0.6
1631522090.761,17.93,0.6
1631522090.863,17.88,0.6
1631522090.965,17.85,0.6
1631522091.066,17.82,0.6
1631522091.168,17.78,0.6
1631522091.27,17.65,0.6
1631522091.372,17.62,0.6
1631522091.474,17.51,0.6
1631522091.576,17.46,0.6
1631522091.678,17.34,0.6
1631522091.78,17.32,0.6
1631522091.882,17.21,0.6
1631522091.984,17.19,0.6
1631522092.086,17.17,0.6
1631522092.188,17.07,0.6
1631522092.29,16.95,0.6
1631522092.392,16.88,0.6
1631522092.494,16.74,0.6
1631522092.596,16.65,0.6
1631522092.698,16.5,0.6
1631522092.8,16.43,0.6
1631522092.902,16.29,0.6
1631522093.004,16.3,0.6
1631522093.106,16.12,0.6
1631522093.207,15.86,0.6
1631522093.308,15.86,0.6
1631522093.411,15.5,0.6
1631522093.512,15.39,0.6
1631522093.614,15.25,0.6
1631522093.716,15.14,0.6
1631522093.818,15.06,0.6
1631522093.92,15.02,0.6
1631522094.022,14.93,0.6
1631522094.124,14.82,0.6
1631522094.226,14.71,0.6
1631522094.327,14.55,0.6
1631522094.428,14.53,0.6
1631522094.53,14.32,0.6
1631522094.633,14.1,0.6
1631522094.734,14.02,0.6
1631522094.836,13.76,0.6
1631522094.938,13.63,0.6
1631522095.04,13.47,0.6
1631522095.141,13.28,0.6
1631522095.242,13.21,0.6
1631522095.344,12.95,0.6
1631522095.447,12.89,0.6
1631522095.549,12.83,0.6
1631522095.651,12.67,0.6
1631522095.753,12.72,0.6
1631522095.855,12.65,0.6
1631522095.957,12.59,0.6
1631522096.058,12.54,0.6
1631522096.16,12.42,0.6
1631522096.262,12.39,0.6
1631522096.364,12.36,0.6
1631522096.466,12.27,0.6
1631522096.568,12.13,0.6
1631522096.67,12.14,0.6
1631522096.772,12.03,0.6
1631522096.874,11.94,0.6
1631522096.976,11.81,0.6
1631522097.078,11.77,0.6
1631522097.18,11.74,0.6
1631522097.282,11.72,0.6
1631522097.384,11.54,0.6
1631522097.486,11.38,0.6
1631522097.588,11.24,0.6
1631522097.69,11.15,0.6
1631522097.792,10.92,0.6
1631522097.894,10.86,0.6
1631522097.996,10.92,0.6
1631522098.098,10.76,0.6
1631522098.2,10.79,0.6
1631522098.302,10.53,0.6
1631522098.405,10.09,0.6
1631522098.506,10.09,0.6
1631522098.609,9.8,0.6
1631522098.711,9.6,0.6
1631522098.812,9.55,0.6
1631522098.914,9.5,0.6
1631522099.016,9.56,0.6
1631522099.118,9.54,0.6
1631522099.22,9.4,0.6
1631522099.322,9.38,0.6
1631522099.424,9.37,0.6
1631522099.526,9.35,0.6
1631522099.628,9.32,0.6
1631522099.729,9.22,0.6
1631522099.83,9.29,0.6
1631522099.932,9.25,0.6
1631522100.034,9.38,0.6
1631522100.136,9.45,0.6
1631522100.238,9.48,0.6
1631522100.34,9.26,0.6
1631522100.443,9.27,0.6
1631522100.544,9.4,0.6
1631522100.645,9.51,0.6
1631522100.747,9.55,0.6
1631522100.849,9.45,0.6
1631522100.951,9.45,0.6
1631522101.052,9.57,0.6
1631522101.154,9.62,0.6
1631522101.256,9.64,0.6
1631522101.358,9.77,0.6
1631522101.46,9.82,0.6
1631522101.562,9.94,0.6
1631522101.664,10.02,0.6
1631522101.766,10.12,0.6
1631522101.868,10.2,0.6
1631522101.97,10.28,0.6
1631522102.072,10.36,0.6
1631522102.174,10.33,0.6
1631522102.276,10.45,0.6
1631522102.378,10.52,0.6
1631522102.48,10.74,0.6
1631522102.582,10.78,0.6
1631522102.684,10.87,0.6
1631522102.786,10.82,0.6
1631522102.888,11.12,0.6
1631522102.99,11.26,0.6
1631522103.092,11.42,0.6
1631522103.194,11.48,0.6
1631522103.296,11.5,0.6
1631522103.398,11.68,0.6
1631522103.5,11.82,0.6
1631522103.602,11.86,0.6
1631522103.704,11.95,0.6
1631522103.806,12.03,0.6
1631522103.909,12.37,0.6
1631522104.01,12.42,0.6
1631522104.112,12.64,0.6
1631522104.214,12.7,0.6
1631522104.316,12.97,0.6
1631522104.418,12.99,0.6
1631522104.52,13.22,0.6
1631522104.622,13.38,0.6
1631522104.724,13.65,0.6
1631522104.827,13.87,0.6
1631522104.928,14.13,0.6
1631522105.03,14.38,0.6
1631522105.132,14.62,0.6
1631522105.234,14.69,0.6
1631522105.336,14.92,0.6
1631522105.438,15.09,0.6
1631522105.54,15.04,0.6
1631522105.642,15.14,0.6
1631522105.745,15.18,0.6
1631522105.847,15.2,0.6
1631522105.949,15.19,0.6
1631522106.05,15.17,0.6
1631522106.152,15.16,0.6
1631522106.254,15.14,0.6
1631522106.356,15.22,0.6
1631522106.458,15.21,0.6
1631522106.56,15.29,0.6
1631522106.662,15.25,0.6
1631522106.764,15.35,0.6
1631522106.866,15.4,0.6
1631522106.968,15.48,0.6
1631522107.07,15.59,0.6
1631522107.172,15.78,0.6
1631522107.274,15.89,0.6
1631522107.376,16.12,0.6
1631522107.478,16.17,0.6
1631522107.58,16.26,0.6
1631522107.682,16.48,0.6
1631522107.784,16.56,0.6
1631522107.886,16.75,0.6
1631522107.988,16.89,0.6
1631522108.09,16.98,0.6
1631522108.192,17.05,0.6
1631522108.294,17.3,0.6
1631522108.396,17.43,0.6
1631522108.498,17.63,0.6
1631522108.6,17.77,0.6
1631522108.702,17.79,0.6
1631522108.803,18.01,0.6
1631522108.904,18.01,0.6
1631522109.007,18.15,0.6
1631522109.108,18.17,0.6
1631522109.21,18.23,0.6
1631522109.312,18.34,0.6
1631522109.414,18.32,0.6
1631522109.516,18.24,0.6
1631522109.618,18.19,0.6
1631522109.72,18.19,0.6
1631522109.822,18.24,0.6
1631522109.924,18.22,0.6
1631522110.027,18.24,0.6
1631522110.128,18.22,0.6
1631522110.23,18.25,0.6
1631522110.332,18.26,0.6
1631522110.434,18.43,0.6
1631522110.536,18.41,0.6
1631522110.638,18.42,0.6
1631522110.74,18.32,0.6
1631522110.842,18.37,0.6
1631522110.944,18.27,0.6
1631522111.045,18.29,0.6
1631522111.147,18.3,0.6
1631522111.249,18.28,0.6
1631522111.351,18.22,0.6
1631522111.453,18.21,0.6
1631522111.555,18.09,0.6
1631522111.657,18.09,0.6
1631522111.759,17.96,0.6
1631522111.861,18.14,0.6
1631522111.963,18.19,0.6
1631522112.065,18.11,0.6
1631522112.167,18.11,0.6
1631522112.269,18.04,0.6
1631522112.371,18.14,0.6
1631522112.473,18.3,0.6
1631522112.575,18.25,0.6
1631522112.677,18.22,0.6
1631522112.779,18.2,0.6
1631522112.881,18.28,0.6
1631522112.983,18.25,0.6
1631522113.085,18.36,0.6
1631522113.187,18.4,0.6
1631522113.289,18.46,0.6
1631522113.391,18.29,0.6
1631522113.493,18.39,0.6
1631522113.595,18.48,0.6
1631522113.697,18.38,0.6
1631522113.799,18.48,0.6
1631522113.901,18.43,0.6
1631522114.002,18.45,0.6
1631522114.103,18.45,0.6
1631522114.206,18.54,0.6
1631522114.307,18.58,0.6
1631522114.409,18.6,0.6
1631522114.511,18.57,0.6
1631522114.613,18.54,0.6
1631522114.715,18.56,0.6
1631522114.817,18.56,0.6
1631522114.92,18.7,0.6
1631522115.021,18.7,0.6
1631522115.123,18.54,0.6
1631522115.225,18.58,0.6
1631522115.327,18.61,0.6
1631522115.429,18.58,0.6
1631522115.531,18.63,0.6
1631522115.633,18.62,0.6
1631522115.734,18.57,0.6
1631522115.835,18.61,0.6
1631522115.936,18.46,0.6
1631522116.033,18.55,0.6
1631522116.134,18.61,0.6
1631522116.236,18.48,0.6
1631522116.338,18.53,0.6
1631522116.44,18.55,0.6
1631522116.542,18.5,0.6
1631522116.644,18.61,0.6
1631522116.746,18.53,0.6
1631522116.848,18.51,0.6
1631522116.95,18.56,0.6
1631522117.052,18.55,0.6
1631522117.154,18.47,0.6
1631522117.256,18.56,0.6
1631522117.358,18.51,0.6
1631522117.46,18.56,0.6
1631522117.562,18.59,0.6
1631522117.664,18.59,0.6
1631522117.766,18.58,0.6
1631522117.868,18.48,0.6
1631522117.97,18.56,0.6
1631522118.072,18.63,0.6
1631522118.174,18.54,0.6
1631522118.276,18.64,0.6
1631522118.378,18.63,0.6
1631522118.48,18.6,0.6
1631522118.582,18.63,0.6
1631522118.684,18.62,0.6
1631522118.786,18.61,0.6
1631522118.888,18.62,0.6
1631522118.99,18.59,0.6
1631522119.092,18.65,0.6
1631522119.194,18.62,0.6
1631522119.296,18.62,0.6
1631522119.398,18.55,0.6
1631522119.5,18.59,0.6
1631522119.603,18.63,0.6
1631522119.704,18.6,0.6
1631522119.805,18.62,0.6
1631522119.906,18.64,0.6
1631522120.008,18.59,0.6
1631522120.11,18.64,0.6
1631522120.211,18.64,0.6
1631522120.312,18.68,0.6
1631522120.414,18.65,0.6
1631522120.516,18.76,0.6
1631522120.618,18.74,0.5
1631522120.72,18.75,0.5
1631522120.822,18.73,0.5
1631522120.924,18.76,0.5
1631522121.022,18.74,0.5
1631522121.124,18.83,0.5
1631522121.226,18.81,0.5
1631522121.328,18.83,0.5
1631522121.43,18.89,0.5
1631522121.532,18.9,0.5
1631522121.634,18.85,0.5
1631522121.736,18.91,0.5
1631522121.838,18.89,0.5
1631522121.94,18.86,0.5
1631522122.042,18.92,0.5
1631522122.144,18.92,0.5
1631522122.246,18.96,0.5
1631522122.348,18.91,0.5
1631522122.45,18.95,0.5
1631522122.552,18.96,0.5
1631522122.654,19.01,0.5
1631522122.756,18.98,0.5
1631522122.858,18.96,0.5
1631522122.96,19.02,0.5
1631522123.062,18.98,0.5
1631522123.164,19.1,0.5
1631522123.266,19.03,0.5
1631522123.368,19.0,0.5
1631522123.47,18.94,0.5
1631522123.572,19.0,0.5
1631522123.674,19.03,0.5
1631522123.776,19.09,0.5
1631522123.878,19.12,0.5
1631522123.98,18.99,0.5
1631522124.082,19.04,0.5
1631522124.184,19.07,0.5
1631522124.286,19.02,0.5
1631522124.388,18.98,0.5
1631522124.49,19.0,0.5
1631522124.592,19.11,0.5
1631522124.694,19.04,0.5
1631522124.796,19.04,0.5
1631522124.899,19.0,0.5
1631522125.0,18.91,0.5
1631522125.102,18.83,0.5
1631522125.204,18.8,0.5
1631522125.306,18.86,0.5
1631522125.408,18.81,0.5
1631522125.51,18.78,0.5
1631522125.611,18.75,0.5
1631522125.712,18.69,0.5
1631522125.814,18.66,0.5
1631522125.916,18.67,0.5
1631522126.018,18.64,0.5
1631522126.12,18.68,0.5
1631522126.222,18.59,0.5
1631522126.324,18.49,0.5
1631522126.426,18.58,0.5
1631522126.528,18.51,0.5
1631522126.63,18.49,0.5
1631522126.732,18.44,0.5
1631522126.834,18.28,0.5
1631522126.936,18.38,0.5
1631522127.038,18.39,0.5
1631522127.14,18.39,0.5
1631522127.242,18.31,0.5
1631522127.344,18.24,0.5
1631522127.446,18.23,0.5
1631522127.548,18.25,0.5
1631522127.65,18.14,0.5
1631522127.752,18.14,0.5
1631522127.854,18.13,0.5
1631522127.956,18.09,0.5
1631522128.058,18.12,0.5
1631522128.16,18.04,0.5
1631522128.262,18.12,0.5
1631522128.364,17.95,0.5
1631522128.466,18.02,0.5
1631522128.568,17.85,0.5
1631522128.67,17.86,0.5
1631522128.772,17.82,0.5
1631522128.874,17.81,0.5
1631522128.976,17.71,0.5
1631522129.078,17.76,0.5
1631522129.18,17.72,0.5
1631522129.282,17.69,0.5
1631522129.384,17.64,0.5
1631522129.486,17.68,0.5
1631522129.588,17.64,0.5
1631522129.69,17.7,0.5
1631522129.792,17.63,0.5
1631522129.893,17.52,0.5
1631522129.995,17.47,0.5
1631522130.097,17.56,0.5
1631522130.198,17.61,0.5
1631522130.299,17.57,0.5
1631522130.4,17.73,0.5
1631522130.502,17.59,0.5
1631522130.604,17.63,0.5
1631522130.705,17.65,0.5
1631522130.807,17.71,0.5
1631522130.909,17.72,0.5
1631522131.01,17.74,0.5
1631522131.112,17.77,0.5
1631522131.214,17.75,0.5
1631522131.316,17.88,0.5
1631522131.418,17.8,0.5
1631522131.52,17.78,0.5
1631522131.622,17.77,0.5
1631522131.724,17.72,0.5
1631522131.826,17.66,0.5
1631522131.928,17.64,0.5
1631522132.03,17.64,0.5
1631522132.132,17.52,0.5
1631522132.234,17.52,0.5
1631522132.336,17.49,0.5
1631522132.438,17.39,0.5
1631522132.54,17.38,0.5
1631522132.642,17.39,0.5
1631522132.744,17.34,0.5
1631522132.846,17.29,0.5
1631522132.948,17.23,0.5
1631522133.05,17.12,0.5
1631522133.152,17.05,0.5
1631522133.254,17.1,0.5
1631522133.356,17.12,0.5
1631522133.458,17.01,0.5
1631522133.56,16.95,0.5
1631522133.662,16.85,0.5
1631522133.764,16.77,0.5
1631522133.866,16.68,0.5
1631522133.968,16.67,0.5
1631522134.07,16.59,0.5
1631522134.172,16.57,0.5
1631522134.274,16.49,0.5
1631522134.376,16.44,0.5
1631522134.478,16.39,0.5
1631522134.58,16.27,0.5
1631522134.682,16.27,0.5
1631522134.784,16.19,0.5
1631522134.886,16.11,0.5
1631522134.989,16.15,0.5
1631522135.09,15.96,0.5
1631522135.192,15.97,0.5
1631522135.295,15.89,0.5
1631522135.397,15.82,0.5
1631522135.499,15.78,0.5
1631522135.6,15.76,0.5
1631522135.703,15.69,0.5
1631522135.804,15.6,0.5
1631522135.907,15.46,0.5
1631522136.008,15.48,0.5
1631522136.11,15.47,0.5
1631522136.212,15.51,0.5
1631522136.314,15.48,0.5
1631522136.416,15.37,0.5
1631522136.518,15.29,0.5
1631522136.62,15.2,0.5
1631522136.722,15.21,0.5
1631522136.824,15.15,0.5
1631522136.926,15.21,0.5
1631522137.028,15.09,0.5
1631522137.13,15.01,0.5
1631522137.232,15.08,0.5
1631522137.334,14.92,0.5
1631522137.436,14.86,0.5
1631522137.538,14.81,0.5
1631522137.64,14.79,0.5
1631522137.742,14.68,0.5
1631522137.844,14.66,0.5
1631522137.946,14.73,0.5
1631522138.048,14.53,0.5
1631522138.15,14.57,0.5
1631522138.252,14.43,0.5
1631522138.354,14.52,0.5
1631522138.456,14.35,0.5
1631522138.558,14.29,0.5
1631522138.66,14.29,0.5
1631522138.762,14.32,0.5
1631522138.864,14.26,0.5
1631522138.966,14.13,0.5
1631522139.068,14.08,0.5
1631522139.17,14.0,0.5
1631522139.272,13.97,0.5
1631522139.374,14.01,0.5
1631522139.476,13.83,0.5
1631522139.578,13.81,0.5
1631522139.68,13.66,0.5
1631522139.782,13.76,0.5
1631522139.883,13.65,0.5
1631522139.984,13.65,0.5
1631522140.086,13.56,0.5
1631522140.189,13.58,0.5
1631522140.29,13.43,0.5
1631522140.392,13.49,0.5
1631522140.495,13.31,0.5
1631522140.596,13.31,0.5
1631522140.697,13.3,0.5
1631522140.799,13.07,0.5
1631522140.901,13.21,0.5
1631522141.002,13.05,0.5
1631522141.104,13.08,0.5
1631522141.206,13.02,0.5
1631522141.308,12.97,0.5
1631522141.41,13.03,0.5
1631522141.512,12.91,0.5
1631522141.614,12.85,0.5
1631522141.716,12.8,0.5
1631522141.818,12.74,0.5
1631522141.92,12.69,0.5
1631522142.022,12.67,0.5
1631522142.124,12.47,0.5
1631522142.226,12.52,0.5
1631522142.328,12.47,0.5
1631522142.43,12.4,0.5
1631522142.532,12.36,0.5
1631522142.634,12.23,0.5
1631522142.736,12.36,0.5
1631522142.838,12.22,0.5
1631522142.94,12.17,0.5
1631522143.042,12.1,0.5
1631522143.144,12.05,0.5
1631522143.246,11.88,0.5
1631522143.348,11.94,0.5
1631522143.45,11.84,0.5
1631522143.552,11.66,0.5
1631522143.654,11.59,0.5
1631522143.756,11.46,0.5
1631522143.858,11.29,0.5
1631522143.96,11.11,0.5
1631522144.062,11.1,0.5
1631522144.164,11.01,0.5
1631522144.266,10.86,0.5
1631522144.368,10.64,0.5
1631522144.47,10.45,0.5
1631522144.572,10.35,0.5
1631522144.674,10.15,0.5
1631522144.776,9.97,0.5
1631522144.878,9.9,0.5
1631522144.98,9.72,0.5
1631522145.082,9.51,0.5
1631522145.184,9.44,0.5
1631522145.286,9.46,0.5
1631522145.388,9.24,0.5
1631522145.49,9.07,0.5
1631522145.591,9.0,0.5
1631522145.693,8.7,0.5
1631522145.795,8.51,0.5
1631522145.897,8.46,0.5
1631522145.999,8.19,0.5
1631522146.1,8.25,0.5
1631522146.202,8.02,0.5
1631522146.304,7.86,0.5
1631522146.406,7.8,0.5
1631522146.508,7.56,0.5
1631522146.61,7.53,0.5
1631522146.712,7.38,0.5
1631522146.814,7.18,0.5
1631522146.916,7.05,0.5
1631522147.018,7.17,0.5
1631522147.12,6.94,0.5
1631522147.222,6.97,0.5
1631522147.324,6.88,0.5
1631522147.426,6.9,0.5
1631522147.528,6.68,0.5
1631522147.63,6.74,0.5
1631522147.732,6.68,0.5
1631522147.834,6.69,0.5
1631522147.936,6.52,0.5
1631522148.038,6.62,0.5
1631522148.14,6.84,0.5
1631522148.242,6.52,0.5
1631522148.344,6.51,0.5
1631522148.446,6.64,0.5
1631522148.548,6.47,0.5
1631522148.65,6.56,0.5
1631522148.752,6.57,0.5
1631522148.854,6.71,0.5
1631522148.956,6.68,0.5
1631522149.058,6.71,0.5
1631522149.16,6.76,0.5
1631522149.262,6.8,0.5
1631522149.364,6.52,0.5
1631522149.466,6.53,0.5
1631522149.568,6.65,0.5
1631522149.67,6.56,0.5
1631522149.772,6.64,0.5
1631522149.874,6.74,0.5
1631522149.976,6.73,0.5
1631522150.078,6.94,0.5
1631522150.18,7.02,0.5
1631522150.282,7.02,0.5
1631522150.384,6.93,0.5
1631522150.486,7.01,0.5
1631522150.588,7.1,0.5
1631522150.691,7.42,0.5
1631522150.793,7.51,0.5
1631522150.894,7.5,0.5
1631522150.995,7.36,0.5
1631522151.095,7.55,0.5
1631522151.197,7.54,0.5
1631522151.299,7.73,0.5
1631522151.401,7.8,0.5
1631522151.503,7.67,0.5
1631522151.605,7.81,0.5
1631522151.707,7.84,0.5
1631522151.809,7.88,0.5
1631522151.911,7.97,0.5
1631522152.013,7.89,0.5
1631522152.115,7.94,0.5
1631522152.217,7.9,0.5
1631522152.319,8.04,0.5
1631522152.421,7.96,0.5
1631522152.523,8.05,0.5
1631522152.625,7.99,0.5
1631522152.727,8.03,0.5
1631522152.829,8.14,0.5
1631522152.931,7.95,0.5
1631522153.033,8.07,0.5
1631522153.135,8.0,0.5
1631522153.237,8.22,0.5
1631522153.339,8.35,0.5
1631522153.441,8.24,0.5
1631522153.543,8.48,0.5
1631522153.645,8.73,0.5
1631522153.747,8.46,0.5
1631522153.849,8.32,0.5
1631522153.951,8.68,0.5
1631522154.053,8.84,0.5
1631522154.155,8.88,0.5
1631522154.257,9.07,0.5
1631522154.359,9.21,0.5
1631522154.461,9.29,0.5
1631522154.563,9.4,0.5
1631522154.665,9.5,0.5
1631522154.767,9.59,0.5
1631522154.869,9.61,0.5
1631522154.971,9.62,0.5
1631522155.073,9.74,0.6
1631522155.176,9.69,0.6
1631522155.277,10.03,0.6
1631522155.379,10.16,0.6
1631522155.481,10.26,0.6
1631522155.583,10.09,0.6
1631522155.685,10.19,0.6
1631522155.788,10.09,0.6
1631522155.89,10.14,0.6
1631522155.991,10.02,0.6
1631522156.091,10.08,0.6
1631522156.193,10.19,0.6
1631522156.295,10.11,0.6
1631522156.397,10.13,0.6
1631522156.499,10.09,0.6
1631522156.601,10.23,0.6
1631522156.703,10.28,0.6
1631522156.805,10.41,0.6
1631522156.907,10.24,0.6
1631522157.009,10.28,0.6
1631522157.111,10.28,0.6
1631522157.213,10.37,0.6
1631522157.315,10.27,0.6
1631522157.417,10.31,0.6
1631522157.519,10.53,0.6
1631522157.621,10.27,0.6
1631522157.723,10.66,0.6
1631522157.825,10.82,0.6
1631522157.927,10.62,0.6
1631522158.029,10.7,0.6
1631522158.131,10.61,0.6
1631522158.233,10.67,0.6
1631522158.335,10.62,0.6
1631522158.437,10.69,0.6
1631522158.539,10.74,0.6
1631522158.641,10.81,0.6
1631522158.743,10.84,0.6
1631522158.845,10.7,0.6
1631522158.947,10.81,0.6
1631522159.049,10.7,0.6
1631522159.151,10.42,0.6
1631522159.253,10.57,0.6
1631522159.355,10.68,0.6
1631522159.457,10.86,0.6
1631522159.559,10.69,0.6
1631522159.661,10.81,0.6
1631522159.763,10.75,0.6
1631522159.865,10.74,0.6
1631522159.967,10.59,0.6
1631522160.069,10.51,0.6
1631522160.171,10.37,0.6
1631522160.273,10.58,0.6
1631522160.376,10.59,0.6
1631522160.477,10.65,0.6
1631522160.579,10.62,0.6
1631522160.681,10.58,0.6
1631522160.782,10.69,0.6
1631522160.883,10.69,0.6
1631522160.984,10.41,0.6
1631522161.084,10.27,0.6
1631522161.186,10.29,0.6
1631522161.288,10.54,0.6
1631522161.39,10.41,0.6
